0.120000 |                                     qpvsrvpj ubou ef ibjof ? |                                                       piou ? (-> https://www.dofuspourlesnoobs.com/piou.html)
contains |                                      du pain pour les braves |                       Alignement 3 : Du pain pour les braves (-> https://www.dofuspourlesnoobs.com/du-pain-pour-les-braves.html)
contains |                                      l'épée, ça sent mauvais |                      Alignement 75 : L'épée, ça sent mauvais (-> https://www.dofuspourlesnoobs.com/leacutepeacutee-ccedila-sent-mauvais.html)
contains |                                      la panoplie du milicien |                      Alignement 56 : La panoplie du milicien (-> https://www.dofuspourlesnoobs.com/la-panoplie-du-milicien.html)
contains |                                      la serveuse dame cloude |                       Alignement 2 : La serveuse Dame Cloude (-> https://www.dofuspourlesnoobs.com/la-tenanciegravere-dame-cloude.html)
contains |                                      on m'appelle l'escargot |           Alignement 66 (partie 2) : On m'appelle l'Escargot (-> https://www.dofuspourlesnoobs.com/on-m-appelle-l-escargot.html)
contains |                                      reconnaissance de dette |                                     Reconnaissance de dettes (-> https://www.dofuspourlesnoobs.com/reconnaissance-de-dettes.html)
contains |                                      une rumeur intéressante |                      Alignement 61 : Une rumeur intéressante (-> https://www.dofuspourlesnoobs.com/une-rumeur-interessante.html)
contains |                                      à l'endroit, à l'envers |                      Alignement 44 : À l'endroit, à l'envers (-> https://www.dofuspourlesnoobs.com/agrave-lendroit-agrave-lenvers.html)
contains |                                     apprentissage : surineur |                           Ordre 2 : Apprentissage : Surineur (-> https://www.dofuspourlesnoobs.com/apprentissage--surineur.html)
contains |                                     dans la gueule du chacha |                     Alignement 45 : Dans la gueule du chacha (-> https://www.dofuspourlesnoobs.com/dans-la-gueule-du-chacha.html)
contains |                                     entraînement avec tarche |                      Alignement 1 : Entraînement avec Tarche (-> https://www.dofuspourlesnoobs.com/entraicircnement-avec-tarche.html)
contains |                                     entraînement avec torche |                      Alignement 5 : Entraînement avec Torche (-> https://www.dofuspourlesnoobs.com/entraicircnement-avec-torche.html)
contains |                                     l'aube des morts-vivants |                     Alignement 94 : L'aube des morts-vivants (-> https://www.dofuspourlesnoobs.com/l-aube-des-morts-vivants.html)
contains |                                     le tabi mangeur de blops |                     Alignement 17 : Le tabi mangeur de blops (-> https://www.dofuspourlesnoobs.com/le-tabi-mangeur-de-blops.html)
contains |                                     le trésor de la descemer |                     Alignement 60 : Le trésor de La Descemer (-> https://www.dofuspourlesnoobs.com/le-treacutesor-de-la-descemer.html)
contains |                                     les documents avant tout |          Alignement 66 (partie 1) : Les documents avant tout (-> https://www.dofuspourlesnoobs.com/les-documents-avant-tout.html)
contains |                                     les ecas ne flippent pas |                     Alignement 42 : Les Ecas ne flippent pas (-> https://www.dofuspourlesnoobs.com/les-ecas-ne-flippent-pas.html)
contains |                                     les kamas résolvent tout |          Alignement 55 (partie 2) : Les kamas résolvent tout (-> https://www.dofuspourlesnoobs.com/les-kamas-resolvent-tout.html)
contains |                                     opposition aux opposants |                     Alignement 38 : Opposition aux opposants (-> https://www.dofuspourlesnoobs.com/opposition-aux-opposants.html)
contains |                                     un assassin... à bonta ? |                     Alignement 33 : Un assassin... à Bonta ? (-> https://www.dofuspourlesnoobs.com/un-assassin-agrave-bonta.html)
contains |                                    le cristal de kain dharyn |                    Alignement 46 : Le cristal de Kain Dharyn (-> https://www.dofuspourlesnoobs.com/le-cristal-de-kain-dharyn.html)
contains |                                    le subterfuge de la corne |                    Alignement 70 : Le subterfuge de la corne (-> https://www.dofuspourlesnoobs.com/le-subterfuge-de-la-corne.html)
contains |                                    plantes contre trépamorts |                        Le héros de Plantes contre Trépamorts (-> https://www.dofuspourlesnoobs.com/le-heros-de-plantes-contre-trepamorts.html)
contains |                                    plus, plus de puissance ! |                    Alignement 76 : Plus, plus de puissance ! (-> https://www.dofuspourlesnoobs.com/plus-plus-de-puissance.html)
contains |                                    première visite à brâkmar |                     Alignement 9 : Première visite à Brâkmar (-> https://www.dofuspourlesnoobs.com/premiegravere-visite-agrave-bracirckmar.html)
contains |                                    rencontre du premier type |                    Alignement 44 : Rencontre du premier type (-> https://www.dofuspourlesnoobs.com/rencontre-du-premier-type.html)
contains |                                    un dentier pour l'ami mak |                    Alignement 34 : Un dentier pour l'ami Mak (-> https://www.dofuspourlesnoobs.com/un-dentier-pour-lami-mak.html)
contains |                                    une corne edfrit sans sel |                    Alignement 68 : Une Corne Edfrit sans sel (-> https://www.dofuspourlesnoobs.com/une-corne-edfrit-sans-sel.html)
contains |                                    une partie de cache-cache |                    Alignement 53 : Une partie de cache-cache (-> https://www.dofuspourlesnoobs.com/une-partie-de-cache-cache.html)
contains |                                    vengeance par procuration |                    Alignement 33 : Vengeance par procuration (-> https://www.dofuspourlesnoobs.com/vengeance-par-procuration.html)
contains |                                    ça fait froid dans le dos |                    Alignement 90 : Ça fait froid dans le dos (-> https://www.dofuspourlesnoobs.com/ca-fait-froid-dans-le-dos.html)
contains |                                   cartes spéciales d'amayiro |                    Alignement 6 : Cartes spéciales d'Amayiro (-> https://www.dofuspourlesnoobs.com/cartes-speacuteciales-damayiro.html)
contains |                                   cruel, mais à quel point ? |                   Alignement 25 : Cruel, mais à quel point ? (-> https://www.dofuspourlesnoobs.com/cruel-mais-agrave-quel-point.html)
contains |                                   humiliation sans précédent |                   Alignement 37 : Humiliation sans précédent (-> https://www.dofuspourlesnoobs.com/humiliation-sans-preacuteceacutedent.html)
contains |                                   le défi du maître guerrier |                   Alignement 30 : Le défi du maître guerrier (-> https://www.dofuspourlesnoobs.com/le-deacutefi-du-maicirctre-guerrier.html)
contains |                                   les gardiens de la galerie |                   Alignement 83 : Les gardiens de la galerie (-> https://www.dofuspourlesnoobs.com/les-gardiens-de-la-galerie.html)
contains |                                   petites faveurs entre amis |                   Alignement 82 : Petites faveurs entre amis (-> https://www.dofuspourlesnoobs.com/petites-faveurs-entre-amis.html)
contains |                                  amayiro à l'ombre du champo |                  Alignement 27 : Amayiro à l'ombre du Champo (-> https://www.dofuspourlesnoobs.com/amayiro-agrave-lombre-du-champo.html)
contains |                                  apprentissage : psychopathe |                        Ordre 4 : Apprentissage : Psychopathe (-> https://www.dofuspourlesnoobs.com/apprentissage--psychopathe.html)
contains |                                  c'est toujours dur le matin |                  Alignement 92 : C'est toujours dur le matin (-> https://www.dofuspourlesnoobs.com/c-est-toujours-dur-le-matin.html)
contains |                                  des recherches sur la corne |                  Alignement 77 : Des recherches sur la corne (-> https://www.dofuspourlesnoobs.com/des-recherches-sur-la-corne.html)
contains |                                  la foire du trool suspectée |                  Alignement 18 : La foire du Trool suspectée (-> https://www.dofuspourlesnoobs.com/la-foire-du-trool-suspecteacutee.html)
contains |                                  lyeno, abraknyde malgré lui |                  Alignement 25 : Lyeno, Abraknyde malgré lui (-> https://www.dofuspourlesnoobs.com/lyeno-abraknyde-malgreacute-lui.html)
contains |                                  marqué d'une pierre blanche |                  Alignement 85 : Marqué d'une pierre blanche (-> https://www.dofuspourlesnoobs.com/marqueacute-dune-pierre-blanche.html)
contains |                                  tout est bien qui finit mal |                  Alignement 89 : Tout est bien qui finit mal (-> https://www.dofuspourlesnoobs.com/tout-est-bien-qui-finit-mal.html)
contains |                                  une faille dans sa carapace |                  Alignement 65 : Une faille dans sa carapace (-> https://www.dofuspourlesnoobs.com/une-faille-dans-sa-carapace.html)
contains |                                 gaspiller l'énergie ensemble |                 Alignement 82 : Gaspiller l'énergie ensemble (-> https://www.dofuspourlesnoobs.com/gaspiller-leacutenergie-ensemble.html)
contains |                                 l'habit ne fait pas le moine |                 Alignement 87 : L'habit ne fait pas le moine (-> https://www.dofuspourlesnoobs.com/lhabit-ne-fait-pas-le-moine.html)
contains |                                 la tactique des gens d'armes |                 Alignement 55 : La tactique des gens d'armes (-> https://www.dofuspourlesnoobs.com/la-tactique-des-gens-d-armes.html)
contains |                                 livreur de mauvaise nouvelle |                 Alignement 14 : Livreur de mauvaise nouvelle (-> https://www.dofuspourlesnoobs.com/livreur-de-mauvaise-nouvelle.html)
contains |                                 mieux vaut guérir que mourir |                 Alignement 93 : Mieux vaut guérir que mourir (-> https://www.dofuspourlesnoobs.com/mieux-vaut-guerir-que-mourir.html)
contains |                                 à la manière des brâkmariens |                 Alignement 59 : À la manière des Brâkmariens (-> https://www.dofuspourlesnoobs.com/agrave-la-maniegravere-des-bracirckmariens.html)
contains |                                apprentissage : espion sombre |                      Ordre 2 : Apprentissage : Espion Sombre (-> https://www.dofuspourlesnoobs.com/apprentissage--espion-sombre.html)
contains |                                à la rescousse d'un incapable |                Alignement 39 : À la rescousse d'un incapable (-> https://www.dofuspourlesnoobs.com/agrave-la-rescousse-dun-incapable.html)
contains |                               cambriolage à durée déterminée |               Alignement 91 : Cambriolage à durée déterminée (-> https://www.dofuspourlesnoobs.com/cambriolage-a-duree-determinee.html)
contains |                               dans la peau de sphincter cell |               Alignement 52 : Dans la peau de Sphincter Cell (-> https://www.dofuspourlesnoobs.com/dans-la-peau-de-sphincter-cell.html)
contains |                               des badges pour la bonne cause |               Alignement 36 : Des badges pour la bonne cause (-> https://www.dofuspourlesnoobs.com/des-badges-pour-la-bonne-cause.html)
contains |                               la noirceur des armes blanches |                Alignement 6 : La noirceur des armes blanches (-> https://www.dofuspourlesnoobs.com/la-noirceur-des-armes-blanches.html)
contains |                               une collection digne de xilébo |               Alignement 15 : Une collection digne de Xilébo (-> https://www.dofuspourlesnoobs.com/une-collection-digne-de-xileacutebo.html)
contains |                              apprentissage : apprenti sombre |                    Ordre 2 : Apprentissage : Apprenti Sombre (-> https://www.dofuspourlesnoobs.com/apprentissage--apprenti-sombre.html)
contains |                              apprentissage : chasseur d'âmes |                    Ordre 3 : Apprentissage : Chasseur d'Âmes (-> https://www.dofuspourlesnoobs.com/apprentissage--chasseur-dacircmes.html)
contains |                              le crépuscule des morts-vivants |              Alignement 94 : Le crépuscule des morts-vivants (-> https://www.dofuspourlesnoobs.com/le-crepuscule-des-morts-vivants.html)
contains |                              les gardes d'honneur... à punir |               Alignement 8 : Les gardes d'honneur... à punir (-> https://www.dofuspourlesnoobs.com/les-gardes-dhonneur-agrave-punir.html)
contains |                             apprentissage : apprenti éclairé |                   Ordre 2 : Apprentissage : Apprenti Éclairé (-> https://www.dofuspourlesnoobs.com/apprentissage-apprenti-eclaire.html)
contains |                             apprentissage : assassin suprême |                   Ordre 4 : Apprentissage : Assassin Suprême (-> https://www.dofuspourlesnoobs.com/apprentissage-assassin-supreme.html)
contains |                             apprentissage : disciple de jiva |                   Ordre 1 : Apprentissage : Disciple de Jiva (-> https://www.dofuspourlesnoobs.com/apprentissage-disciple-de-jiva.html)
contains |                             de la poudre aux yeux de brâkmar |             Alignement 14 : De la poudre aux yeux de Brâkmar (-> https://www.dofuspourlesnoobs.com/de-la-poudre-aux-yeux-de-bracirckmar.html)
contains |                             les ordres sont-ils les ordres ? |  Alignement 66 (partie 2) : Les ordres sont-ils les ordres ? (-> https://www.dofuspourlesnoobs.com/les-ordres-sont-ils-les-ordres.html)
contains |                             par la force ou par la finesse ? |             Alignement 23 : Par la force ou par la finesse ? (-> https://www.dofuspourlesnoobs.com/par-la-force-ou-par-la-finesse.html)
contains |                             qui nous protège du protecteur ? |                  Qui nous protège du Protecteur ? (partie 2) (-> https://www.dofuspourlesnoobs.com/qui-nous-protege-du-protecteur-p2.html)
contains |                            apprentissage : adepte des écrits |                  Ordre 3 : Apprentissage : Adepte des Écrits (-> https://www.dofuspourlesnoobs.com/apprentissage-adepte-des-ecrits.html)
contains |                            apprentissage : champion du chaos |                  Ordre 4 : Apprentissage : Champion du Chaos (-> https://www.dofuspourlesnoobs.com/apprentissage-champion-du-chaos.html)
contains |                            apprentissage : disciple d'hécate |                  Ordre 1 : Apprentissage : Disciple d'Hécate (-> https://www.dofuspourlesnoobs.com/apprentissage--disciple-dheacutecate.html)
contains |                            apprentissage : disciple de djaul |                  Ordre 1 : Apprentissage : Disciple de Djaul (-> https://www.dofuspourlesnoobs.com/apprentissage--disciple-de-djaul.html)
contains |                            apprentissage : espion silencieux |                  Ordre 2 : Apprentissage : Espion Silencieux (-> https://www.dofuspourlesnoobs.com/apprentissage-espion-silencieux.html)
contains |                            apprentissage : gardien du savoir |                  Ordre 5 : Apprentissage : Gardien du Savoir (-> https://www.dofuspourlesnoobs.com/apprentissage--gardien-du-savoir.html)
contains |                            apprentissage : maître des ombres |                  Ordre 5 : Apprentissage : Maître des Ombres (-> https://www.dofuspourlesnoobs.com/apprentissage-maitre-des-ombres.html)
contains |                            pas de fainéants dans les rangs ! |             Alignement 8 : Pas de fainéants dans les rangs ! (-> https://www.dofuspourlesnoobs.com/pas-de-faineacuteants-dans-les-rangs.html)
contains |                            poison de scorbute pour la prison |            Alignement 29 : Poison de scorbute pour la prison (-> https://www.dofuspourlesnoobs.com/poison-de-scorbute-pour-la-prison.html)
contains |                            à la poursuite d'octolliard rouge |            Alignement 67 : À la poursuite d'Octolliard rouge (-> https://www.dofuspourlesnoobs.com/a-la-poursuite-d-octolliard-rouge.html)
contains |                           apprentissage : disciple de ménalt |                 Ordre 1 : Apprentissage : Disciple de Ménalt (-> https://www.dofuspourlesnoobs.com/apprentissage--disciple-de-meacutenalt.html)
contains |                           apprentissage : maître des sévices |                 Ordre 4 : Apprentissage : Maître des Sévices (-> https://www.dofuspourlesnoobs.com/apprentissage--maicirctre-des-seacutevices.html)
contains |                           des anneaux sur le bout des doigts |           Alignement 21 : Des anneaux sur le bout des doigts (-> https://www.dofuspourlesnoobs.com/des-anneaux-sur-le-bout-des-doigts.html)
contains |                           le forgeron aux deux mains gauches |           Alignement 53 : Le forgeron aux deux mains gauches (-> https://www.dofuspourlesnoobs.com/le-forgeron-aux-deux-mains-gauches.html)
contains |                           recouvrement de dette à la tabasse |           Alignement 12 : Recouvrement de dette à la Tabasse (-> https://www.dofuspourlesnoobs.com/recouvrement-de-dette-agrave-la-tabasse.html)
contains |                          apprentissage : adepte des douleurs |                Ordre 3 : Apprentissage : Adepte des Douleurs (-> https://www.dofuspourlesnoobs.com/apprentissage--adepte-des-douleurs.html)
contains |                          un sanglier un peu trop agressif... |          Alignement 10 : Un sanglier un peu trop agressif... (-> https://www.dofuspourlesnoobs.com/un-sanglier-un-peu-trop-agressif.html)
contains |                         apprentissage : champion merveilleux |               Ordre 4 : Apprentissage : Champion Merveilleux (-> https://www.dofuspourlesnoobs.com/apprentissage-champion-merveilleux.html)
contains |                         apprentissage : chasseur de renégats |               Ordre 3 : Apprentissage : Chasseur de Renégats (-> https://www.dofuspourlesnoobs.com/apprentissage-chasseur-de-renegats.html)
contains |                         apprentissage : disciple de brumaire |               Ordre 1 : Apprentissage : Disciple de Brumaire (-> https://www.dofuspourlesnoobs.com/apprentissage--disciple-de-brumaire.html)
contains |                         apprentissage : disciple de silvosse |               Ordre 1 : Apprentissage : Disciple de Silvosse (-> https://www.dofuspourlesnoobs.com/apprentissage-disciple-de-silvosse.html)
contains |                         apprentissage : gardien des tortures |               Ordre 5 : Apprentissage : Gardien des Tortures (-> https://www.dofuspourlesnoobs.com/apprentissage--gardien-des-tortures.html)
contains |                        apprentissage : chevalier de l'espoir |              Ordre 3 : Apprentissage : Chevalier de l'Espoir (-> https://www.dofuspourlesnoobs.com/apprentissage-chevalier-de-l-espoir.html)
contains |                        apprentissage : héros de l'apocalypse |              Ordre 5 : Apprentissage : Héros de l'Apocalypse (-> https://www.dofuspourlesnoobs.com/apprentissage-heros-de-l-apocalypse.html)
contains |                        apprentissage : maître des parchemins |              Ordre 4 : Apprentissage : Maître des Parchemins (-> https://www.dofuspourlesnoobs.com/apprentissage-maitre-des-parchemins.html)
contains |                        il ne faut pas se fier aux apparences |        Alignement 87 : Il ne faut pas se fier aux apparences (-> https://www.dofuspourlesnoobs.com/il-ne-faut-pas-se-fier-aux-apparences.html)
contains |                        le dur travail d'éplucheur de patates |        Alignement 24 : Le dur travail d'éplucheur de patates (-> https://www.dofuspourlesnoobs.com/le-dur-travail-deacuteplucheur-de-patates.html)
contains |                       apprentissage : chevalier du désespoir |             Ordre 3 : Apprentissage : Chevalier du Désespoir (-> https://www.dofuspourlesnoobs.com/apprentissage--chevalier-du-deacutesespoir.html)
contains |                       mission de reconnaissance au cimetière |       Alignement 32 : Mission de reconnaissance au cimetière (-> https://www.dofuspourlesnoobs.com/mission-de-reconnaissance-au-cimetiegravere.html)
contains |                  la vengeance est un plat qui se mange froid |  Alignement 90 : La vengeance est un plat qui se mange froid (-> https://www.dofuspourlesnoobs.com/la-vengeance-est-un-plat-qui-se-mange-froid.html)
contains |           mieux vaut ne pas se fier à la première impression | Mieux vaut ne pas se fier à la première impression (Dofus Touch) (-> https://www.dofuspourlesnoobs.com/mieux-vaut-ne-pas-se-fier-a-la-premiere-impression-dofus-touch.html)
